pet_id,issue_date,listing_date,condition,color_type,length(m),X1,X2,breed_category,pet_category,issue_date_dt,listing_date_dt,date_diff,conditionnan,height(m)
ANSL_56453,2010-03-27 00:00:00,2016-09-30 16:18:00,1.0,Tan,0.63,0,7,0.0,2,2010-03-27,2016-09-30,2379,0,0.3038
ANSL_53286,2016-11-18 00:00:00,2017-04-16 12:45:00,2.0,Brown Tabby,0.09,18,4,0.0,1,2016-11-18,2017-04-16,149,0,0.3136
ANSL_74473,2017-07-23 00:00:00,2018-03-04 00:00:00,1.0,Orange Tabby,0.24,13,9,0.0,1,2017-07-23,2018-03-04,224,0,0.1249
ANSL_55528,2016-07-07 00:00:00,2017-09-28 14:19:00,0.0,Black,0.0,0,1,1.0,2,2016-07-07,2017-09-28,448,0,0.171
ANSL_75495,2019-03-13 00:00:00,2019-04-10 16:11:00,2.0,White,0.9,13,9,0.0,2,2019-03-13,2019-04-10,28,0,0.3586
ANSL_59681,2016-01-19 00:00:00,2017-11-15 12:15:00,1.0,Red,0.06,7,1,0.0,2,2016-01-19,2017-11-15,666,0,0.4361
ANSL_66966,2015-12-17 00:00:00,2017-01-21 18:49:00,0.0,Tan,0.42,0,1,1.0,2,2015-12-17,2017-01-21,401,0,0.1977
ANSL_69802,2017-01-28 00:00:00,2018-04-24 18:42:00,1.0,Fawn,0.12,0,1,0.0,2,2017-01-28,2018-04-24,451,0,0.2523
ANSL_58527,2016-07-10 00:00:00,2016-10-28 17:43:00,0.0,Tortie,0.33,0,1,1.0,1,2016-07-10,2016-10-28,110,0,0.3286
ANSL_69588,2016-04-12 00:00:00,2018-05-04 09:00:00,2.0,Tortie,0.26,16,9,1.0,1,2016-04-12,2018-05-04,752,0,0.3188
ANSL_58694,2017-10-29 00:00:00,2018-02-06 18:00:00,2.0,Calico,0.96,0,1,1.0,1,2017-10-29,2018-02-06,100,0,0.45539999999999997
ANSL_76255,2016-02-27 00:00:00,2019-04-28 18:27:00,0.0,Buff,0.62,0,1,1.0,2,2016-02-27,2019-04-28,1156,0,0.4782
ANSL_50371,2013-03-29 00:00:00,2016-08-28 11:33:00,1.0,White,0.9,0,7,0.0,2,2013-03-29,2016-08-28,1248,0,0.3533
ANSL_54477,2018-11-08 00:00:00,2019-03-06 12:37:00,2.0,Brown Tabby,0.1,17,9,1.0,1,2018-11-08,2019-03-06,118,0,0.3383
ANSL_60025,2016-05-24 00:00:00,2016-11-26 18:16:00,1.0,Brown Tabby,0.85,0,1,0.0,1,2016-05-24,2016-11-26,186,0,0.34590000000000004
ANSL_52937,2012-01-06 00:00:00,2017-02-03 13:32:00,1.0,Blue,0.56,13,9,0.0,1,2012-01-06,2017-02-03,1855,0,0.1528
ANSL_72533,2015-06-24 00:00:00,2017-09-08 00:00:00,1.0,Black,0.47,0,7,0.0,2,2015-06-24,2017-09-08,807,0,0.308
ANSL_64086,2018-06-15 00:00:00,2018-10-10 15:27:00,1.0,Black,0.08,17,9,0.0,1,2018-06-15,2018-10-10,117,0,0.08460000000000001
ANSL_53396,2016-11-10 00:00:00,2017-12-08 12:46:00,0.0,Yellow,0.45,0,7,1.0,2,2016-11-10,2017-12-08,393,0,0.3576
ANSL_76691,2019-01-12 00:00:00,2019-05-08 10:56:00,0.0,Black,0.54,7,1,1.0,1,2019-01-12,2019-05-08,116,0,0.1561
ANSL_73579,2016-03-12 00:00:00,2017-02-20 12:08:00,0.0,White,0.06,13,9,1.0,2,2016-03-12,2017-02-20,345,0,0.41490000000000005
ANSL_52510,2016-06-03 00:00:00,2017-10-15 14:27:00,1.0,White,0.15,0,7,0.0,2,2016-06-03,2017-10-15,499,0,0.28190000000000004
ANSL_76166,2019-01-23 00:00:00,2019-04-27 12:11:00,1.0,Black,0.87,7,1,0.0,2,2019-01-23,2019-04-27,94,0,0.25129999999999997
ANSL_52580,2013-02-08 00:00:00,2017-03-09 15:40:00,1.0,Black,0.63,0,1,0.0,2,2013-02-08,2017-03-09,1490,0,0.4643
ANSL_71686,2017-01-02 00:00:00,2017-06-27 14:35:00,2.0,Black,0.81,13,9,0.0,2,2017-01-02,2017-06-27,176,0,0.1233
ANSL_72491,2016-11-05 00:00:00,2017-02-20 09:26:00,1.0,Cream Tabby,0.28,7,1,0.0,1,2016-11-05,2017-02-20,107,0,0.4619
ANSL_74884,2018-12-17 00:00:00,2019-03-27 16:35:00,1.0,Cream Tabby,0.95,0,1,0.0,1,2018-12-17,2019-03-27,100,0,0.35159999999999997
ANSL_62012,2017-10-29 00:00:00,2018-03-10 17:36:00,0.0,Cream Tabby,0.6,0,1,1.0,1,2017-10-29,2018-03-10,132,0,0.34450000000000003
ANSL_63508,2018-06-13 00:00:00,2018-12-10 17:36:00,0.0,White,0.53,0,7,1.0,2,2018-06-13,2018-12-10,180,0,0.09
ANSL_76016,2018-12-28 00:00:00,2019-04-23 17:07:00,1.0,Tan,0.53,0,1,0.0,2,2018-12-28,2019-04-23,116,0,0.4779
ANSL_71410,2015-08-05 00:00:00,2016-11-07 11:40:00,0.0,Brown Brindle,0.62,13,9,1.0,2,2015-08-05,2016-11-07,460,0,0.4168
ANSL_73201,2015-11-15 00:00:00,2016-12-10 18:13:00,1.0,White,0.96,0,1,0.0,2,2015-11-15,2016-12-10,391,0,0.32020000000000004
ANSL_75627,2019-02-19 00:00:00,2019-04-13 12:35:00,2.0,Brown,0.69,13,9,1.0,2,2019-02-19,2019-04-13,53,0,0.2985
ANSL_52039,2014-07-05 00:00:00,2018-01-29 17:22:00,1.0,Gold,0.31,0,1,0.0,2,2014-07-05,2018-01-29,1304,0,0.12210000000000001
ANSL_71606,2016-12-15 00:00:00,2018-01-16 19:04:00,1.0,Tan,0.83,0,1,0.0,2,2016-12-15,2018-01-16,397,0,0.1707
ANSL_64617,2017-07-04 00:00:00,2018-10-08 17:39:00,1.0,Yellow,0.3,0,1,0.0,2,2017-07-04,2018-10-08,461,0,0.4938
ANSL_58135,2014-07-29 00:00:00,2017-03-26 13:28:00,1.0,White,0.07,0,7,0.0,2,2014-07-29,2017-03-26,971,0,0.3677
ANSL_58561,2016-04-23 00:00:00,2017-05-27 00:00:00,0.0,Black,0.78,13,9,1.0,2,2016-04-23,2017-05-27,399,0,0.4017
ANSL_60859,2011-06-07 00:00:00,2017-02-02 15:55:00,1.0,Lynx Point,0.41,0,1,0.0,1,2011-06-07,2017-02-02,2067,0,0.3873
ANSL_55466,2012-02-29 00:00:00,2018-03-19 18:22:00,0.0,Black,0.61,0,7,1.0,2,2012-02-29,2018-03-19,2210,0,0.37270000000000003
ANSL_54562,2015-01-08 00:00:00,2019-02-23 18:53:00,0.0,Black,0.29,0,1,1.0,2,2015-01-08,2019-02-23,1507,0,0.3153
ANSL_51578,2018-11-13 00:00:00,2019-02-03 18:19:00,1.0,Gray,0.79,0,1,0.0,1,2018-11-13,2019-02-03,82,0,0.3312
ANSL_60650,2017-01-06 00:00:00,2017-03-20 14:15:00,2.0,Black,0.96,13,9,1.0,2,2017-01-06,2017-03-20,73,0,0.3064
ANSL_65469,2017-08-31 00:00:00,2018-05-21 13:04:00,0.0,Brown Brindle,0.86,0,1,1.0,2,2017-08-31,2018-05-21,263,0,0.22949999999999998
ANSL_58680,2017-09-14 00:00:00,2018-03-09 14:16:00,1.0,Blue Tabby,0.41,0,1,0.0,1,2017-09-14,2018-03-09,176,0,0.22760000000000002
ANSL_54191,2015-01-07 00:00:00,2018-05-13 17:28:00,1.0,Blue,0.65,0,1,0.0,2,2015-01-07,2018-05-13,1222,0,0.2995
ANSL_52842,2004-12-15 00:00:00,2017-01-21 18:22:00,0.0,Black,0.55,0,1,1.0,2,2004-12-15,2017-01-21,4420,0,0.3553
ANSL_59063,2006-03-20 00:00:00,2017-04-16 14:53:00,1.0,Orange Tabby,0.97,0,1,0.0,1,2006-03-20,2017-04-16,4045,0,0.27899999999999997
ANSL_69493,2016-08-10 00:00:00,2016-10-21 16:32:00,2.0,Black,0.85,18,4,0.0,1,2016-08-10,2016-10-21,72,0,0.32170000000000004
ANSL_59822,2018-05-11 00:00:00,2018-09-22 17:22:00,0.0,Brown,0.0,0,1,1.0,2,2018-05-11,2018-09-22,134,0,0.20550000000000002
ANSL_63256,2017-07-22 00:00:00,2017-10-19 17:42:00,1.0,Black,0.56,7,1,0.0,1,2017-07-22,2017-10-19,89,0,0.4307
ANSL_52194,2007-06-30 00:00:00,2017-06-02 12:29:00,1.0,Tan,0.93,0,7,0.0,2,2007-06-30,2017-06-02,3625,0,0.13470000000000001
ANSL_65838,2016-12-11 00:00:00,2018-07-13 14:25:00,1.0,Black,0.73,13,9,0.0,1,2016-12-11,2018-07-13,579,0,0.4425
ANSL_57438,2016-03-04 00:00:00,2017-11-03 17:46:00,1.0,Tan,0.05,0,1,0.0,2,2016-03-04,2017-11-03,609,0,0.3986
ANSL_59684,2012-07-19 00:00:00,2018-12-16 17:08:00,1.0,Black,0.71,0,7,0.0,2,2012-07-19,2018-12-16,2341,0,0.2859
ANSL_63003,2009-03-25 00:00:00,2017-05-16 12:29:00,1.0,Black,0.2,0,1,0.0,2,2009-03-25,2017-05-16,2974,0,0.419
ANSL_62671,2017-09-02 00:00:00,2017-12-10 18:11:00,0.0,Brown Tabby,0.08,0,1,1.0,1,2017-09-02,2017-12-10,99,0,0.4917
ANSL_72296,2006-12-08 00:00:00,2018-02-18 10:45:00,1.0,Buff,0.21,0,7,0.0,2,2006-12-08,2018-02-18,4090,0,0.38799999999999996
ANSL_67459,2015-07-09 00:00:00,2017-01-29 17:00:00,2.0,Black,0.15,0,7,1.0,2,2015-07-09,2017-01-29,570,0,0.3921
ANSL_76378,2018-03-31 00:00:00,2019-05-01 17:15:00,2.0,Black,0.89,0,7,0.0,2,2018-03-31,2019-05-01,396,0,0.2968
ANSL_66757,2017-12-13 00:00:00,2018-03-12 08:40:00,0.0,Torbie,0.74,7,1,1.0,1,2017-12-13,2018-03-12,89,0,0.2737
ANSL_74977,2016-11-23 00:00:00,2017-12-19 18:33:00,1.0,Tan,0.64,0,1,0.0,2,2016-11-23,2017-12-19,391,0,0.0823
ANSL_51843,2017-10-24 00:00:00,2017-11-21 18:17:00,3.0,Torbie,0.95,13,9,2.0,1,2017-10-24,2017-11-21,28,1,0.1716
ANSL_73330,2016-09-16 00:00:00,2018-09-08 12:27:00,1.0,Blue,0.04,0,1,0.0,1,2016-09-16,2018-09-08,722,0,0.1475
ANSL_53541,2008-01-03 00:00:00,2018-07-06 16:55:00,0.0,Tan,0.49,7,1,1.0,2,2008-01-03,2018-07-06,3837,0,0.3741
ANSL_54736,2012-07-30 00:00:00,2015-08-24 08:00:00,2.0,Buff,0.91,13,9,0.0,2,2012-07-30,2015-08-24,1120,0,0.0519
ANSL_71077,2016-08-02 00:00:00,2018-10-28 15:44:00,1.0,Yellow,0.75,13,9,0.0,2,2016-08-02,2018-10-28,817,0,0.1848
ANSL_67366,2006-03-21 00:00:00,2018-04-11 14:33:00,1.0,Chocolate,0.06,0,7,0.0,2,2006-03-21,2018-04-11,4404,0,0.33799999999999997
ANSL_67172,2015-05-24 00:00:00,2018-06-15 09:00:00,2.0,Tan,0.31,16,9,0.0,1,2015-05-24,2018-06-15,1118,0,0.1913
ANSL_65288,2016-11-07 00:00:00,2017-11-29 09:00:00,2.0,Brown Tabby,0.84,16,9,1.0,1,2016-11-07,2017-11-29,387,0,0.3864
ANSL_55285,2013-07-03 00:00:00,2018-03-14 13:38:00,0.0,Black,0.85,0,1,1.0,2,2013-07-03,2018-03-14,1715,0,0.23149999999999998
ANSL_71667,2015-11-04 00:00:00,2017-01-05 12:21:00,0.0,Brown Tabby,0.38,0,1,1.0,1,2015-11-04,2017-01-05,428,0,0.3604
ANSL_75551,2019-03-17 00:00:00,2019-04-12 12:26:00,2.0,Black,0.47,13,9,0.0,1,2019-03-17,2019-04-12,26,0,0.18489999999999998
ANSL_50532,2016-10-15 00:00:00,2017-03-05 13:21:00,2.0,Orange Tabby,0.42,13,9,0.0,1,2016-10-15,2017-03-05,141,0,0.28309999999999996
ANSL_53598,2015-12-29 00:00:00,2018-01-20 12:52:00,0.0,Tan,0.46,0,7,1.0,2,2015-12-29,2018-01-20,753,0,0.319
ANSL_65825,2014-11-09 00:00:00,2018-03-07 17:27:00,0.0,Black,0.33,0,1,1.0,2,2014-11-09,2018-03-07,1214,0,0.389
ANSL_56327,2015-05-23 00:00:00,2016-11-14 09:00:00,2.0,Brown Tabby,0.79,16,9,1.0,1,2015-05-23,2016-11-14,541,0,0.2949
ANSL_74062,2013-08-27 00:00:00,2018-09-22 17:44:00,0.0,White,0.04,0,1,1.0,2,2013-08-27,2018-09-22,1852,0,0.16329999999999997
ANSL_65407,2015-07-03 00:00:00,2018-07-24 13:38:00,2.0,Black,0.73,0,7,1.0,2,2015-07-03,2018-07-24,1117,0,0.40049999999999997
ANSL_51576,2018-06-25 00:00:00,2018-11-09 12:26:00,0.0,Black,0.3,0,1,1.0,1,2018-06-25,2018-11-09,137,0,0.3408
ANSL_57312,2017-11-21 00:00:00,2018-02-15 17:12:00,0.0,Blue,0.12,0,1,1.0,1,2017-11-21,2018-02-15,86,0,0.056900000000000006
ANSL_74799,2010-08-24 00:00:00,2018-09-19 15:06:00,0.0,Red,0.28,13,9,1.0,2,2010-08-24,2018-09-19,2948,0,0.3477
ANSL_65378,2016-11-30 00:00:00,2017-03-11 17:52:00,0.0,Red,0.22,0,1,1.0,2,2016-11-30,2017-03-11,101,0,0.162
ANSL_56804,2018-07-29 00:00:00,2018-11-15 18:36:00,1.0,Black,0.02,0,1,0.0,1,2018-07-29,2018-11-15,109,0,0.2851
ANSL_56125,2018-02-25 00:00:00,2018-05-19 08:45:00,1.0,Tan,0.97,0,1,0.0,2,2018-02-25,2018-05-19,83,0,0.3057
ANSL_50671,2009-05-22 00:00:00,2017-06-19 17:44:00,0.0,Red,0.35,0,1,1.0,2,2009-05-22,2017-06-19,2950,0,0.4844
ANSL_62494,2012-05-18 00:00:00,2018-04-13 14:35:00,1.0,Brown,0.65,0,7,0.0,2,2012-05-18,2018-04-13,2156,0,0.131
ANSL_50956,2016-08-24 00:00:00,2016-11-18 17:38:00,1.0,Chocolate,0.15,0,1,0.0,2,2016-08-24,2016-11-18,86,0,0.2029
ANSL_55214,2018-02-03 00:00:00,2019-03-02 17:20:00,1.0,Tan,0.22,0,1,0.0,2,2018-02-03,2019-03-02,392,0,0.0816
ANSL_70892,2016-04-22 00:00:00,2017-05-13 09:42:00,3.0,Black,0.57,15,4,2.0,4,2016-04-22,2017-05-13,386,1,0.0916
ANSL_58065,2016-11-24 00:00:00,2017-02-20 13:57:00,1.0,Orange Tabby,0.27,7,1,0.0,1,2016-11-24,2017-02-20,88,0,0.16820000000000002
ANSL_74290,2017-08-28 00:00:00,2017-12-03 09:34:00,2.0,White,0.95,8,2,1.0,1,2017-08-28,2017-12-03,97,0,0.21230000000000002
ANSL_54309,2015-11-08 00:00:00,2016-11-29 14:31:00,2.0,Blue,0.62,18,4,0.0,1,2015-11-08,2016-11-29,387,0,0.2214
ANSL_57284,2017-04-07 00:00:00,2018-01-06 18:36:00,2.0,Blue,0.93,13,9,1.0,2,2017-04-07,2018-01-06,274,0,0.3785
ANSL_57827,2014-12-24 00:00:00,2017-01-19 17:46:00,1.0,White,0.09,0,1,0.0,2,2014-12-24,2017-01-19,757,0,0.376
ANSL_55347,2011-04-09 00:00:00,2018-05-02 11:56:00,1.0,Blue,0.72,0,7,0.0,1,2011-04-09,2018-05-02,2580,0,0.3528
ANSL_66046,2016-07-26 00:00:00,2017-02-21 19:03:00,1.0,Black,0.4,0,1,0.0,2,2016-07-26,2017-02-21,210,0,0.1305
ANSL_56031,2016-07-09 00:00:00,2017-09-01 17:21:00,1.0,Brown,0.79,0,1,0.0,2,2016-07-09,2017-09-01,419,0,0.3615
ANSL_51470,2017-07-11 00:00:00,2018-08-04 00:00:00,1.0,Blue Tabby,0.68,17,9,0.0,1,2017-07-11,2018-08-04,389,0,0.26789999999999997
ANSL_67162,2017-01-25 00:00:00,2017-05-04 18:38:00,1.0,Brown Tabby,0.91,0,1,0.0,1,2017-01-25,2017-05-04,99,0,0.3799
ANSL_57798,2016-07-05 00:00:00,2016-10-21 14:16:00,0.0,Black,0.95,0,1,1.0,1,2016-07-05,2016-10-21,108,0,0.1315
ANSL_56905,2016-11-02 00:00:00,2018-01-07 13:40:00,1.0,Black,0.54,13,9,0.0,1,2016-11-02,2018-01-07,431,0,0.3318
ANSL_71914,2016-12-05 00:00:00,2019-02-10 17:54:00,1.0,Black,0.49,0,1,0.0,2,2016-12-05,2019-02-10,797,0,0.4177
ANSL_58437,2015-09-18 00:00:00,2016-10-13 16:42:00,2.0,Black,0.91,0,1,0.0,2,2015-09-18,2016-10-13,391,0,0.156
ANSL_73583,2015-12-03 00:00:00,2017-12-24 15:07:00,0.0,Tan,0.82,0,1,1.0,2,2015-12-03,2017-12-24,752,0,0.14529999999999998
ANSL_60332,2016-10-15 00:00:00,2017-11-12 17:42:00,0.0,Tricolor,0.97,0,1,1.0,2,2016-10-15,2017-11-12,393,0,0.41200000000000003
ANSL_51026,2016-01-27 00:00:00,2016-08-18 11:35:00,2.0,White,0.81,0,7,1.0,2,2016-01-27,2016-08-18,204,0,0.4793
ANSL_71714,2015-07-14 00:00:00,2016-08-11 09:21:00,1.0,Black,0.98,15,4,0.0,2,2015-07-14,2016-08-11,394,0,0.058499999999999996
ANSL_55757,2016-12-06 00:00:00,2017-10-26 13:30:00,2.0,Tan,0.54,0,7,0.0,2,2016-12-06,2017-10-26,324,0,0.2305
ANSL_58461,2014-08-27 00:00:00,2016-09-19 16:57:00,1.0,Brown Brindle,0.39,0,7,0.0,2,2014-08-27,2016-09-19,754,0,0.1524
ANSL_61268,2017-03-08 00:00:00,2018-03-10 18:59:00,1.0,Red,0.94,0,1,0.0,2,2017-03-08,2018-03-10,367,0,0.4435
ANSL_73029,2017-07-06 00:00:00,2017-08-12 12:46:00,2.0,Orange Tabby,0.25,13,9,0.0,1,2017-07-06,2017-08-12,37,0,0.2107
ANSL_64554,2017-12-25 00:00:00,2019-01-25 11:32:00,1.0,Tricolor,1.0,0,7,0.0,2,2017-12-25,2019-01-25,396,0,0.1371
ANSL_73504,2016-10-20 00:00:00,2016-11-17 12:39:00,2.0,Brown,0.71,13,9,0.0,2,2016-10-20,2016-11-17,28,0,0.061500000000000006
ANSL_56138,2009-05-17 00:00:00,2016-09-07 18:06:00,0.0,Black,0.35,0,7,1.0,2,2009-05-17,2016-09-07,2670,0,0.3555
ANSL_51714,2008-07-21 00:00:00,2018-06-22 15:53:00,0.0,White,0.85,0,7,1.0,2,2008-07-21,2018-06-22,3623,0,0.3569
ANSL_75886,2010-04-30 00:00:00,2019-04-20 15:11:00,1.0,Brown,0.63,0,7,0.0,2,2010-04-30,2019-04-20,3277,0,0.3825
ANSL_61877,2016-10-04 00:00:00,2018-02-24 11:26:00,2.0,Black,0.8,0,7,1.0,2,2016-10-04,2018-02-24,508,0,0.4629
ANSL_76530,2016-04-14 00:00:00,2019-05-05 12:00:00,0.0,Tan,0.03,0,7,1.0,2,2016-04-14,2019-05-05,1116,0,0.37020000000000003
ANSL_64221,2017-07-20 00:00:00,2018-08-27 15:32:00,1.0,Brown,0.83,0,1,0.0,2,2017-07-20,2018-08-27,403,0,0.44530000000000003
ANSL_67859,2011-01-27 00:00:00,2018-05-09 17:30:00,1.0,Blue,0.84,7,1,0.0,1,2011-01-27,2018-05-09,2659,0,0.195
ANSL_57103,2010-12-14 00:00:00,2017-01-03 16:13:00,0.0,Black,0.65,0,7,1.0,2,2010-12-14,2017-01-03,2212,0,0.15990000000000001
ANSL_68841,2015-08-01 00:00:00,2017-03-07 16:49:00,1.0,White,0.89,0,7,0.0,2,2015-08-01,2017-03-07,584,0,0.3514
ANSL_55058,2017-12-24 00:00:00,2018-05-01 14:56:00,2.0,Black,0.05,0,7,1.0,2,2017-12-24,2018-05-01,128,0,0.2198
ANSL_70862,2016-11-21 00:00:00,2017-01-21 11:56:00,2.0,Blue,0.39,13,9,0.0,1,2016-11-21,2017-01-21,61,0,0.3265
ANSL_73564,2018-11-29 00:00:00,2019-03-10 09:27:00,0.0,Black,0.28,7,1,1.0,1,2018-11-29,2019-03-10,101,0,0.0509
ANSL_67672,2017-08-29 00:00:00,2018-09-28 18:09:00,1.0,Black,0.41,0,1,0.0,2,2017-08-29,2018-09-28,395,0,0.38420000000000004
ANSL_76654,2010-10-18 00:00:00,2019-05-08 15:57:00,2.0,Tan,0.12,0,7,1.0,2,2010-10-18,2019-05-08,3124,0,0.3788
ANSL_60478,2018-07-02 00:00:00,2018-10-28 08:56:00,0.0,White,0.7,7,1,1.0,1,2018-07-02,2018-10-28,118,0,0.31920000000000004
ANSL_55436,2016-12-12 00:00:00,2017-07-03 08:39:00,3.0,Brown,0.26,15,4,2.0,4,2016-12-12,2017-07-03,203,1,0.431
ANSL_59073,2017-10-12 00:00:00,2018-05-09 11:11:00,0.0,Brown Tabby,0.19,13,9,1.0,1,2017-10-12,2018-05-09,209,0,0.15109999999999998
ANSL_67323,2016-10-05 00:00:00,2017-04-05 14:40:00,0.0,Orange Tabby,0.5,0,1,1.0,1,2016-10-05,2017-04-05,182,0,0.45399999999999996
ANSL_60981,2018-07-07 00:00:00,2018-08-04 15:37:00,2.0,Brown Tabby,0.69,13,9,1.0,1,2018-07-07,2018-08-04,28,0,0.0553
ANSL_60588,2017-12-26 00:00:00,2018-04-17 18:39:00,1.0,Black,0.22,0,1,0.0,2,2017-12-26,2018-04-17,112,0,0.0639
ANSL_50036,2016-07-15 00:00:00,2016-10-12 08:20:00,1.0,Orange Tabby,0.95,7,1,0.0,1,2016-07-15,2016-10-12,89,0,0.45640000000000003
ANSL_67745,2016-08-09 00:00:00,2016-09-21 15:00:00,2.0,Calico,0.52,13,9,1.0,1,2016-08-09,2016-09-21,43,0,0.1543
ANSL_68991,2015-05-29 00:00:00,2018-06-23 16:21:00,2.0,Tan,0.28,3,9,1.0,2,2015-05-29,2018-06-23,1121,0,0.38789999999999997
ANSL_52435,2015-02-27 00:00:00,2017-03-19 17:05:00,1.0,Brown Brindle,0.12,0,7,0.0,2,2015-02-27,2017-03-19,751,0,0.41659999999999997
ANSL_58362,2018-05-05 00:00:00,2018-05-28 16:04:00,3.0,Brown,0.84,0,4,2.0,4,2018-05-05,2018-05-28,23,1,0.071
ANSL_71270,2016-05-16 00:00:00,2017-06-18 17:42:00,2.0,Black,0.02,1,4,1.0,2,2016-05-16,2017-06-18,398,0,0.33899999999999997
ANSL_74627,2018-04-27 00:00:00,2019-01-27 17:34:00,1.0,White,0.25,0,1,0.0,2,2018-04-27,2019-01-27,275,0,0.0978
ANSL_62586,2016-12-09 00:00:00,2018-08-21 19:03:00,0.0,Brown Brindle,0.52,0,7,1.0,2,2016-12-09,2018-08-21,620,0,0.1479
ANSL_72468,2016-07-13 00:00:00,2016-11-23 16:07:00,0.0,Brown Tabby,0.45,13,9,1.0,1,2016-07-13,2016-11-23,133,0,0.20929999999999999
ANSL_53835,2016-08-02 00:00:00,2017-08-25 09:09:00,3.0,Brown,0.38,9,2,2.0,4,2016-08-02,2017-08-25,388,1,0.4509
ANSL_71190,2011-12-11 00:00:00,2019-01-03 17:32:00,1.0,Black,0.98,0,1,0.0,2,2011-12-11,2019-01-03,2580,0,0.47479999999999994
ANSL_51178,2017-04-15 00:00:00,2017-05-25 00:00:00,2.0,White,0.62,13,9,1.0,2,2017-04-15,2017-05-25,40,0,0.09
ANSL_56762,2018-06-29 00:00:00,2018-09-26 13:49:00,2.0,White,0.22,0,7,0.0,2,2018-06-29,2018-09-26,89,0,0.39649999999999996
ANSL_69581,2016-07-25 00:00:00,2018-04-22 18:37:00,0.0,Brown Brindle,0.13,0,1,1.0,2,2016-07-25,2018-04-22,636,0,0.0889
ANSL_50753,2017-02-17 00:00:00,2019-03-12 18:19:00,1.0,Tan,0.73,0,1,0.0,2,2017-02-17,2019-03-12,753,0,0.3978
ANSL_64087,2015-01-26 00:00:00,2018-02-28 15:48:00,1.0,Fawn,0.63,0,1,0.0,2,2015-01-26,2018-02-28,1129,0,0.456
ANSL_50237,2016-06-23 00:00:00,2018-07-20 15:07:00,1.0,Black,0.05,0,7,0.0,2,2016-06-23,2018-07-20,757,0,0.06849999999999999
ANSL_61336,2014-06-24 00:00:00,2016-07-26 17:27:00,1.0,White,0.52,0,7,0.0,2,2014-06-24,2016-07-26,763,0,0.2433
ANSL_54377,2010-09-14 00:00:00,2017-10-06 11:07:00,0.0,Calico,0.14,0,7,1.0,1,2010-09-14,2017-10-06,2579,0,0.268
ANSL_62577,2017-07-26 00:00:00,2018-08-19 19:30:00,2.0,Brown,0.41,0,7,0.0,2,2017-07-26,2018-08-19,389,0,0.38630000000000003
ANSL_66280,2016-08-16 00:00:00,2018-09-11 16:08:00,1.0,Black,0.84,0,1,0.0,2,2016-08-16,2018-09-11,756,0,0.060899999999999996
ANSL_58880,2016-01-30 00:00:00,2016-09-20 12:18:00,3.0,Black,0.71,18,4,2.0,2,2016-01-30,2016-09-20,234,1,0.052300000000000006
ANSL_52924,2013-04-30 00:00:00,2016-10-08 11:51:00,0.0,Lynx Point,0.88,7,1,1.0,1,2013-04-30,2016-10-08,1257,0,0.2652
ANSL_56479,2018-07-06 00:00:00,2018-12-31 00:00:00,2.0,Black,0.75,13,9,1.0,2,2018-07-06,2018-12-31,178,0,0.2029
ANSL_70157,2017-05-29 00:00:00,2018-06-28 16:58:00,2.0,Tan,0.17,13,9,1.0,2,2017-05-29,2018-06-28,395,0,0.1945
ANSL_70918,2009-04-09 00:00:00,2017-12-29 15:31:00,0.0,White,0.88,0,7,1.0,2,2009-04-09,2017-12-29,3186,0,0.13949999999999999
ANSL_62066,2015-09-13 00:00:00,2017-10-14 13:05:00,2.0,White,0.05,0,7,0.0,2,2015-09-13,2017-10-14,762,0,0.271
ANSL_51456,2009-07-06 00:00:00,2017-08-05 11:19:00,0.0,Tricolor,1.0,0,7,1.0,2,2009-07-06,2017-08-05,2952,0,0.1315
ANSL_50176,2014-08-04 00:00:00,2016-09-05 00:00:00,1.0,White,0.97,13,9,0.0,2,2014-08-04,2016-09-05,763,0,0.09939999999999999
ANSL_70602,2016-06-22 00:00:00,2016-09-09 16:55:00,0.0,Brown,0.19,7,1,1.0,2,2016-06-22,2016-09-09,79,0,0.1264
ANSL_67573,2017-06-18 00:00:00,2017-12-06 19:23:00,0.0,Calico,0.73,7,1,1.0,1,2017-06-18,2017-12-06,171,0,0.22260000000000002
ANSL_50998,2017-06-10 00:00:00,2017-09-07 16:41:00,0.0,White,0.36,13,9,1.0,1,2017-06-10,2017-09-07,89,0,0.22089999999999999
ANSL_69212,2014-07-26 00:00:00,2018-02-16 13:26:00,0.0,White,0.79,13,9,1.0,2,2014-07-26,2018-02-16,1301,0,0.2754
ANSL_70362,2016-08-01 00:00:00,2017-08-27 18:57:00,0.0,Torbie,0.76,0,1,1.0,1,2016-08-01,2017-08-27,391,0,0.12990000000000002
ANSL_55006,2017-09-17 00:00:00,2018-10-09 09:48:00,3.0,Brown,0.44,0,3,2.0,4,2017-09-17,2018-10-09,387,1,0.2894
ANSL_57701,2017-06-12 00:00:00,2017-09-07 15:10:00,2.0,Blue Tabby,0.28,0,1,1.0,1,2017-06-12,2017-09-07,87,0,0.0729
ANSL_55672,2017-09-25 00:00:00,2017-12-15 18:04:00,2.0,Black,0.5,13,9,1.0,2,2017-09-25,2017-12-15,81,0,0.4925
ANSL_54541,2007-01-22 00:00:00,2019-02-09 13:55:00,0.0,Black,0.1,0,1,1.0,2,2007-01-22,2019-02-09,4401,0,0.2528
